Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
2023-04-10,EQ,452.05,473.3,452,437.65,460.9,461.3,465.71,494.4,366.2,"5,04,62,653","23,50,09,60,587.70","5,10,047"
2023-04-11,EQ,463.75,463.75,455.8,461.3,459.4,458.7,459.17,494.4,366.2,"1,44,95,222","6,65,57,22,381.60","2,81,916"
2023-04-12,EQ,459.35,468.6,458.2,458.7,464.95,465.5,464.15,494.4,366.2,"1,35,52,440","6,29,03,31,375.85","1,44,949"
2023-04-13,EQ,464.95,472,463.25,465.5,468.85,469.5,468.31,494.4,366.2,"1,27,33,670","5,96,33,27,152.20","1,69,558"
2023-04-17,EQ,471,473,465.8,469.5,472,472.15,470.18,494.4,366.2,"1,07,10,167","5,03,57,29,604.95","1,24,351"
2023-04-18,EQ,475,483.35,468.1,472.15,472.4,473,475.72,494.4,366.2,"1,61,40,056","7,67,82,27,613.10","1,79,632"
2023-04-19,EQ,473,475.5,467.85,473,469.3,469.4,471.98,494.4,366.2,"73,68,610","3,47,78,18,420.75","1,25,485"
2023-04-20,EQ,473.7,479.7,469.4,469.4,475.5,476.8,473.98,494.4,366.2,"1,42,64,206","6,76,09,45,814.45","1,72,014"
2023-04-21,EQ,476.7,476.7,467.2,476.8,471.2,471.2,470.72,494.4,366.2,"84,78,118","3,99,08,28,795.90","1,07,355"
2023-04-24,EQ,471.2,476,468.3,471.2,474.4,475.2,472.67,494.4,366.2,"80,20,593","3,79,10,68,991.80","1,01,946"
2023-04-25,EQ,475.2,476.4,471.9,475.2,472.5,473.55,474.31,494.4,366.2,"68,88,352","3,26,72,00,557.75","76,271"
2023-04-26,EQ,473,479.5,472.6,473.55,477.45,478.2,477.25,494.4,366.2,"77,91,425","3,71,84,53,016.55","1,08,326"
2023-04-27,EQ,478.5,482,476.5,478.2,481,481.6,480.37,494.4,366.2,"70,85,793","3,40,37,72,971.75","1,24,267"
2023-04-28,EQ,481.4,488,478.35,481.6,484.45,484.95,484.2,494.4,366.2,"99,47,813","4,81,67,04,436.65","1,06,884"
2023-05-02,EQ,482.5,484,474.55,484.95,480.4,480.25,479.39,494.4,366.2,"1,15,42,592","5,53,34,23,320.75","1,39,187"
2023-05-03,EQ,480.25,485.1,477.75,480.25,483.7,483.7,482.03,494.4,366.2,"85,29,233","4,11,13,72,753.10","1,61,115"
2023-05-04,EQ,483.6,486.4,478.75,483.7,481.2,480.8,482.26,494.4,366.2,"56,50,101","2,72,47,94,302.50","67,515"
2023-05-05,EQ,481.65,484.7,476.15,480.8,477.2,477.1,480.72,494.4,366.2,"48,30,674","2,32,22,02,084.75","63,390"
2023-05-08,EQ,480,502.3,478.1,477.1,500.55,500.5,495.55,502.3,366.2,"2,35,15,333","11,65,29,35,690.85","2,62,924"
2023-05-09,EQ,502,512.8,501.55,500.5,504.65,503.65,507.14,512.8,366.2,"1,98,18,780","10,05,09,56,213.60","2,52,055"
2023-05-10,EQ,508,512.9,504.35,503.65,510.05,509.5,507.76,512.9,366.2,"1,24,81,404","6,33,75,56,705.05","1,42,503"
2023-05-11,EQ,512,514.15,505.5,509.5,511.95,511.6,509.78,514.15,366.2,"1,14,54,020","5,83,90,72,782.55","1,82,544"
2023-05-12,EQ,513.9,520.5,510.3,511.6,513.8,515.95,515.57,520.5,366.2,"1,97,66,717","10,19,10,90,680.00","2,09,963"
2023-05-15,EQ,523.85,537.15,521.5,515.95,530.55,530.85,531.67,537.15,375.2,"3,82,70,067","20,34,71,60,068.80","4,02,779"
2023-05-16,EQ,533.95,535.95,518.85,530.85,522.2,521.15,529.8,537.15,375.2,"1,65,14,882","8,74,95,83,814.50","2,88,066"
2023-05-17,EQ,522.5,523.95,512.5,521.15,515.75,515.5,518.54,537.15,375.2,"1,36,84,847","7,09,61,76,117.35","2,02,405"
2023-05-18,EQ,518.8,520.9,507.1,515.5,508.95,508.45,512.17,537.15,375.2,"1,22,93,322","6,29,62,90,146.05","1,39,659"
2023-05-19,EQ,509.8,526.4,504.75,508.45,525,524.95,517.71,537.15,375.2,"1,93,43,560","10,01,44,33,487.15","2,37,137"
2023-05-22,EQ,524.95,527,519.35,524.95,522.1,522.5,522.43,537.15,375.2,"99,78,339","5,21,29,48,685.25","2,06,397"
2023-05-23,EQ,522.5,531,521.15,522.5,527.7,528.5,527.44,537.15,375.2,"1,22,56,902","6,46,48,33,065.30","1,93,749"
2023-05-24,EQ,527.15,529.65,519.15,528.5,520.6,520.2,523.7,537.15,375.2,"76,48,284","4,00,53,69,402.50","1,34,108"
2023-05-25,EQ,518,518,509.1,520.2,515.3,514.85,512.49,537.15,375.2,"1,15,43,712","5,91,60,52,457.85","1,71,115"
2023-05-26,EQ,514.9,519.75,512.2,514.85,517.8,518.45,516.76,537.15,375.2,"83,60,570","4,32,04,40,656.10","1,17,543"
2023-05-29,EQ,525,525.1,519.7,518.45,521,521.45,522.06,537.15,375.2,"65,96,504","3,44,37,91,163.95","89,053"
2023-05-30,EQ,521.45,523.5,518,521.45,519.15,518.8,520.08,537.15,375.2,"51,34,688","2,67,04,26,378.20","86,163"
2023-05-31,EQ,519.95,527.5,516.4,518.8,525,526.3,525.17,537.15,375.2,"1,23,27,284","6,47,38,76,480.20","1,27,058"
2023-06-01,EQ,527.5,536.25,522.85,526.3,534.4,535.2,530.62,537.15,375.2,"1,25,11,265","6,63,87,55,708.10","1,81,634"
2023-06-02,EQ,537,541.25,532.75,535.2,535.1,535.9,536.06,541.25,375.2,"1,22,94,728","6,59,07,30,363.10","1,58,429"
2023-06-05,EQ,539,548.8,537.9,535.9,545.5,546.25,544.66,548.8,375.2,"1,50,08,325","8,17,44,38,010.90","3,07,401"
2023-06-06,EQ,549.45,557,545.35,546.25,556.45,555.75,552.52,557,375.2,"1,53,95,092","8,50,61,65,599.65","2,01,706"
2023-06-07,EQ,558.8,575,552.15,555.75,567.1,567.95,565.55,575,375.2,"2,08,55,239","11,79,46,18,216.50","2,52,610"
2023-06-08,EQ,570,576.55,557,567.95,560.5,559.7,565.72,576.55,375.2,"2,15,27,339","12,17,84,37,334.20","2,55,530"
2023-06-09,EQ,564.4,566.45,559.3,559.7,562.15,562.3,562.97,576.55,375.2,"93,61,533","5,27,02,60,140.50","1,30,073"
2023-06-12,EQ,567,568.9,560.65,562.3,563.8,564.15,564.2,576.55,375.2,"75,99,572","4,28,76,93,145.50","1,33,928"
2023-06-13,EQ,567.7,571.05,560.75,564.15,562.45,562.2,564.83,576.55,375.2,"1,28,45,897","7,25,57,15,972.55","2,33,002"
2023-06-14,EQ,566,571.2,564,562.2,569.75,570.3,567.76,576.55,375.2,"1,27,13,256","7,21,80,66,743.45","1,50,717"
2023-06-15,EQ,571.8,575,567.75,570.3,568.5,568.45,570.84,576.55,375.2,"1,24,75,759","7,12,17,18,474.45","1,74,201"
2023-06-16,EQ,569.65,572.2,566.05,568.45,569.85,569.8,569.1,576.55,375.2,"87,36,313","4,97,18,28,846.75","1,24,969"
2023-06-19,EQ,570.65,573.2,564.2,569.8,566.4,566.05,568.5,576.55,375.2,"62,80,388","3,57,03,69,796.50","1,10,083"
2023-06-20,EQ,566.05,583.95,562.5,566.05,583.05,583.25,576.62,583.95,375.2,"1,80,74,902","10,42,22,84,289.60","2,37,264"
2023-06-21,EQ,584.95,585.9,574.5,583.25,581.4,581.4,580.49,585.9,375.2,"91,46,332","5,30,93,69,582.50","1,41,750"
2023-06-22,EQ,584,584.7,568.2,581.4,570.5,569.35,575.59,585.9,375.2,"1,12,29,179","6,46,34,30,994.05","1,63,564"
2023-06-23,EQ,570,571.15,557.7,569.35,560.45,559.65,561.07,585.9,375.2,"93,62,695","5,25,31,15,281.10","1,69,014"
2023-06-26,EQ,560,569,557.8,559.65,568.45,567.85,563.79,585.9,375.2,"69,86,621","3,93,89,56,595.10","1,17,244"
2023-06-27,EQ,570,576.9,568.45,567.85,572.75,573.1,573.44,585.9,375.2,"94,04,450","5,39,29,33,906.70","1,78,988"
2023-06-28,EQ,579,590,575.5,573.1,586,586.65,584.81,590,375.2,"1,67,20,940","9,77,85,65,684.55","2,23,026"
2023-06-30,EQ,588.35,599,588,586.65,595.2,595.55,594.94,599,375.2,"1,24,88,047","7,42,96,51,079.45","2,83,716"
2023-07-03,EQ,600,602.3,590,595.55,591.9,590.8,594.87,602.3,375.2,"1,11,31,048","6,62,15,39,987.55","2,11,601"
2023-07-04,EQ,594.4,596.4,589.5,590.8,591.9,591.45,592.93,602.3,375.2,"69,17,886","4,10,18,00,207.05","1,17,731"
2023-07-05,EQ,592,593,584.95,591.45,589.9,588.25,588.78,602.3,375.2,"87,15,919","5,13,17,86,266.40","1,50,738"
2023-07-06,EQ,590.8,604.95,588.55,588.25,601,600.8,597.4,604.95,375.2,"1,43,56,681","8,57,67,30,578.00","2,22,847"
2023-07-07,EQ,600,624.8,592.2,600.8,622.9,618.2,607.47,624.8,375.2,"2,10,66,726","12,79,73,64,224.05","2,49,477"
2023-07-10,EQ,624,634.8,617.55,618.2,619.4,618.65,625.48,634.8,375.2,"2,38,02,524","14,88,79,85,314.70","3,42,034"
2023-07-11,EQ,624.95,630.45,622.15,618.65,628.95,628.5,625.88,634.8,375.2,"1,20,51,173","7,54,26,21,843.90","2,37,986"
2023-07-12,EQ,629.95,630.8,619.35,628.5,620.05,621.45,624.84,634.8,375.2,"1,07,85,502","6,73,92,09,788.00","2,05,307"
2023-07-13,EQ,625,626.5,615.5,621.45,623.35,620.65,622.04,634.8,375.2,"96,89,708","6,02,74,22,532.80","1,75,194"
2023-07-14,EQ,623,626,619.5,620.65,624.5,624.9,622.85,634.8,375.2,"70,10,179","4,36,62,83,471.05","1,17,051"
2023-07-17,EQ,626.9,627,617.15,624.9,619,618.5,620.26,634.8,375.2,"75,80,645","4,70,19,35,428.25","1,61,770"
2023-07-18,EQ,620.4,620.85,607,618.5,611.4,612.1,612.34,634.8,375.2,"1,03,59,400","6,34,34,87,925.85","1,97,655"
2023-07-19,EQ,614,625.3,610.15,612.1,620,620.6,618.79,634.8,375.2,"1,11,28,348","6,88,61,29,207.45","1,77,036"
2023-07-20,EQ,622.65,623.6,616.2,620.6,621.7,621.65,620.11,634.8,375.2,"78,34,891","4,85,85,29,427.05","1,46,994"
2023-07-21,EQ,621,631,617.7,621.65,626.25,625.75,626.12,634.8,375.2,"1,29,14,610","8,08,60,56,636.55","2,28,093"
2023-07-24,EQ,627.95,634.45,626.25,625.75,630,629.25,630.31,634.8,375.2,"1,22,47,844","7,71,99,97,621.50","1,91,129"
2023-07-25,EQ,636,642.5,633.35,629.25,641.8,639.45,638.97,642.5,375.2,"1,39,88,137","8,93,79,51,714.05","2,40,989"
2023-07-26,EQ,640,665.4,639,639.45,639,641.1,650.43,665.4,375.2,"3,16,73,714","20,60,16,75,207.20","4,39,456"
2023-07-27,EQ,647,648.45,636.75,641.1,646,643.7,643.67,665.4,375.2,"1,16,96,851","7,52,89,22,145.50","2,19,355"
2023-07-28,EQ,646,646,631.8,643.7,635.85,635.3,636.11,665.4,375.2,"92,99,530","5,91,55,66,105.65","1,68,753"
2023-07-31,EQ,640.2,645.55,635.9,635.3,644.3,644.3,642.98,665.4,375.2,"75,02,361","4,82,38,37,741.50","1,72,623"
2023-08-01,EQ,645,652.9,642,644.3,642.9,643.65,647.67,665.4,375.2,"89,24,219","5,77,99,68,945.75","1,70,823"
2023-08-02,EQ,644,644.3,616.45,643.65,623,622.65,626.67,665.4,375.2,"1,57,62,687","9,87,80,76,233.55","2,75,002"
2023-08-03,EQ,623,626.45,614.15,622.65,619.8,618.95,620.1,665.4,375.2,"1,14,58,920","7,10,57,32,473.20","1,88,647"
2023-08-04,EQ,624.85,625,613.3,618.95,615.8,615,617.24,665.4,375.2,"1,18,06,739","7,28,75,61,209.60","2,03,649"
2023-08-07,EQ,619,619,608.5,615,610,609.5,611.74,665.4,375.2,"98,93,466","6,05,22,70,883.65","1,84,528"
2023-08-08,EQ,612.55,614.75,605.25,609.5,607.95,607.3,609.23,665.4,375.2,"88,63,640","5,40,00,17,786.55","2,00,799"
2023-08-09,EQ,610.6,624,605.35,607.3,623.5,622.55,614.69,665.4,375.2,"1,33,62,350","8,21,37,13,920.75","1,90,843"
2023-08-10,EQ,623,628.3,598,622.55,617.5,618.25,605.43,665.4,375.2,"5,31,16,980","32,15,86,84,030.15","2,79,839"
2023-08-11,EQ,619.75,624.75,610,618.25,611.9,611.8,616.76,665.4,375.2,"93,47,707","5,76,52,64,757.15","1,72,588"
2023-08-14,EQ,612,612,594.5,611.8,606.8,607.35,602.18,665.4,375.2,"1,44,92,164","8,72,68,74,255.65","3,28,524"
2023-08-16,EQ,606.7,621.35,597.3,607.35,617.8,618.75,610.75,665.4,375.2,"1,45,62,074","8,89,37,46,444.75","2,18,419"
2023-08-17,EQ,620,622,611,618.75,613.35,613.75,614.99,665.4,375.2,"1,21,19,293","7,45,32,54,415.40","1,96,731"
2023-08-18,EQ,612.8,620.1,610.9,613.75,613.2,615.8,615.76,665.4,375.2,"1,11,90,760","6,89,08,62,422.10","1,91,535"
2023-08-21,EQ,617,623.3,614.8,615.8,619.5,620.5,620.41,665.4,375.2,"95,80,365","5,94,37,23,319.55","1,60,367"
2023-08-22,EQ,621.8,626.5,618.6,620.5,619.45,620.2,622.7,665.4,375.2,"85,34,395","5,31,43,60,611.05","1,19,046"
2023-08-23,EQ,622.75,622.75,613.15,620.2,614.5,613.9,615.89,665.4,375.2,"82,48,333","5,08,01,04,176.50","1,32,089"
2023-08-24,EQ,618,619,609.65,613.9,611.65,610.95,613.96,665.4,375.2,"70,96,025","4,35,66,94,947.50","1,26,558"
2023-08-25,EQ,610.85,616.7,593.3,610.95,601.8,605.1,606.07,665.4,375.2,"1,60,75,509","9,74,29,24,758.50","2,24,142"
2023-08-28,EQ,605.4,608.5,601.55,605.1,603,602.4,604.74,665.4,375.2,"74,79,254","4,52,30,34,713.60","1,36,397"
2023-08-29,EQ,603.6,610.5,603.6,602.4,607.65,607.15,607.69,665.4,375.2,"69,56,667","4,22,74,70,423.75","1,08,463"
2023-08-30,EQ,611.2,612.9,605,607.15,606.65,605.55,609.24,665.4,375.2,"56,76,055","3,45,81,00,346.70","1,10,514"
2023-08-31,EQ,608.8,609.65,599.05,605.55,601.9,601,603.88,665.4,375.2,"1,05,44,271","6,36,74,65,563.95","1,49,603"
2023-09-01,EQ,604.2,614.9,601.9,601,610.4,611.2,609.91,665.4,375.2,"1,02,97,492","6,28,05,25,718.10","1,82,015"
2023-09-04,EQ,615.6,615.6,606,611.2,609.7,609,609.08,665.4,375.2,"83,92,665","5,11,17,87,835.65","1,73,185"
2023-09-05,EQ,610,618.9,608.05,609,611.5,611.15,612.62,665.4,375.2,"85,60,651","5,24,44,47,608.85","1,31,391"
2023-09-06,EQ,611.15,612.55,605.6,611.15,610.6,610.25,608.59,665.4,375.2,"65,20,064","3,96,80,67,590.80","1,42,267"
2023-09-07,EQ,610.9,616.5,609.05,610.25,614.25,614.9,613.64,665.4,375.2,"65,20,293","4,00,11,37,081.85","1,12,863"
2023-09-08,EQ,617.95,628.9,614.2,614.9,626.95,627.25,624.03,665.4,375.2,"1,61,90,749","10,10,34,72,512.75","2,06,605"
2023-09-11,EQ,634.65,635.4,630.5,627.25,634.95,634.85,633.71,665.4,375.2,"87,80,510","5,56,42,59,558.20","2,01,674"
2023-09-12,EQ,638,639,615.25,634.85,620.9,620.8,624.3,665.4,375.2,"1,25,41,377","7,82,95,99,452.25","2,38,844"
2023-09-13,EQ,621,628.5,619.55,620.8,626,625.9,625.18,665.4,375.2,"69,88,358","4,36,89,76,331.95","1,41,594"
2023-09-14,EQ,628.1,630.8,623.3,625.9,624.7,624.6,626.87,665.4,375.2,"57,22,295","3,58,71,28,293.10","1,38,280"
2023-09-15,EQ,628.7,636.5,627.15,624.6,634.2,634.25,633.2,665.4,375.2,"1,89,17,805","11,97,87,50,794.85","2,50,637"
2023-09-18,EQ,635.9,644.2,633.15,634.25,640.85,640.65,640.37,665.4,375.2,"1,11,08,349","7,11,35,01,339.10","1,77,581"
2023-09-20,EQ,640.7,647,637,640.65,640,638.5,642.84,665.4,375.2,"1,17,77,925","7,57,12,71,157.35","2,11,433"
2023-09-21,EQ,638.5,641.7,624,638.5,628.15,627.05,631.47,665.4,375.2,"92,66,854","5,85,17,65,688.55","2,02,887"
2023-09-22,EQ,628,630.8,619,627.05,620.95,620.45,625.62,665.4,375.2,"65,51,917","4,09,90,25,027.30","1,50,697"
2023-09-25,EQ,623.85,625.2,617.9,620.45,619,618.7,620.6,665.4,375.2,"63,90,681","3,96,60,82,058.55","1,30,903"
2023-09-26,EQ,618.7,625.7,617.95,618.7,620,619.8,621.89,665.4,375.2,"62,71,108","3,89,99,41,784.00","1,24,821"
2023-09-27,EQ,619.95,621.9,616.75,619.8,620.65,620.15,618.76,665.4,375.2,"59,60,490","3,68,81,30,393.20","1,49,016"
2023-09-28,EQ,622.9,623.8,612.25,620.15,615,614.1,617.93,665.4,375.2,"67,68,196","4,18,22,92,216.30","1,34,821"
2023-09-29,EQ,618.7,633,617,614.1,631,630.2,628.64,665.4,375.2,"89,69,405","5,63,85,05,877.90","1,51,844"
2023-10-03,EQ,632.6,632.65,618.6,630.2,621.1,620.45,621.92,665.4,375.2,"68,94,577","4,28,78,72,037.00","1,71,925"
2023-10-04,EQ,620.8,620.8,608.3,620.45,614.4,613.6,613.73,665.4,375.2,"76,12,709","4,67,21,81,567.90","2,24,747"
2023-10-05,EQ,619,621.35,614.65,613.6,619.4,619.6,618.39,665.4,375.2,"78,93,892","4,88,15,07,887.30","2,24,347"
2023-10-06,EQ,627,627.35,620,619.6,623.1,622.45,622.95,665.4,375.2,"79,22,379","4,93,52,56,762.30","2,27,470"
2023-10-09,EQ,620.8,622,613.7,622.45,617,617.35,617.82,665.4,375.2,"63,81,189","3,94,24,39,639.70","1,72,655"
2023-10-10,EQ,620,632.5,617.6,617.35,630.6,630.55,629.02,665.4,375.2,"98,33,429","6,18,54,14,512.95","2,06,068"
2023-10-11,EQ,633,637.8,632.6,630.55,634.5,634,635.1,665.4,375.2,"77,01,931","4,89,14,79,943.65","1,35,341"
2023-10-12,EQ,637,640.2,635.05,634,637.1,636.95,637.46,665.4,375.2,"59,28,732","3,77,93,15,590.75","1,25,915"
2023-10-13,EQ,633.95,669,633,636.95,667.1,667.1,657.36,669,375.2,"2,80,11,678","18,41,36,43,893.45","3,32,803"
2023-10-16,EQ,668.55,677.8,661.25,667.1,666.35,666.2,669.55,677.8,375.2,"2,00,05,816","13,39,48,12,067.35","3,98,067"
2023-10-17,EQ,670,670.9,654.65,666.2,656,655.7,661.44,677.8,375.2,"1,02,63,992","6,78,89,80,511.60","2,36,638"
2023-10-18,EQ,658.6,672.25,653.8,655.7,667.25,668.5,664.73,677.8,375.2,"1,49,08,778","9,91,02,78,989.95","2,66,210"
2023-10-19,EQ,662.95,672.3,658.6,668.5,667.1,668.8,666.13,677.8,375.2,"1,06,33,043","7,08,29,49,540.35","2,33,714"
2023-10-20,EQ,666.65,676.4,660.5,668.8,662.4,663.2,669.28,677.8,375.2,"1,17,59,568","7,87,04,49,935.35","2,22,813"
2023-10-23,EQ,663.65,667.25,645,663.2,646.45,647.35,654.7,677.8,375.2,"85,64,004","5,60,68,34,849.65","2,03,812"
2023-10-25,EQ,650,651.9,636.05,647.35,637.9,637.85,643.25,677.8,375.2,"82,29,559","5,29,36,72,839.95","2,40,097"
2023-10-26,EQ,635,635.65,624.15,637.85,625.55,626.55,628.33,677.8,375.2,"88,89,373","5,58,54,35,011.60","2,58,779"
2023-10-27,EQ,630,643.95,628.45,626.55,640.95,641.05,635.03,677.8,375.2,"1,02,32,856","6,49,81,90,078.00","2,17,169"
2023-10-30,EQ,643.8,643.8,621.85,641.05,629.2,628.5,628.05,677.8,375.2,"1,27,86,883","8,03,08,03,018.35","2,82,270"
2023-10-31,EQ,642,642,627.3,628.5,629.5,628.65,632.2,677.8,375.2,"1,13,95,766","7,20,44,57,704.40","2,26,833"
2023-11-01,EQ,630,633.8,626.3,628.65,627.6,627.7,629.5,677.8,375.2,"87,85,264","5,53,02,95,098.75","1,66,295"
2023-11-02,EQ,632,638.2,630.1,627.7,637.5,636.45,633.82,677.8,375.2,"99,34,305","6,29,65,55,682.90","1,98,160"
2023-11-03,EQ,662,666,646.2,636.45,646.8,647.5,652.41,677.8,375.2,"2,30,87,856","15,06,27,14,284.35","3,66,476"
2023-11-06,EQ,652.85,652.85,643.2,647.5,646.05,646.05,646.7,677.8,375.2,"1,08,01,301","6,98,51,79,880.45","2,18,664"
2023-11-07,EQ,645,649.9,643.3,646.05,644.8,645,646.17,677.8,375.2,"65,88,073","4,25,70,44,483.85","1,58,780"
2023-11-08,EQ,648,649.05,641.9,645,643.95,642.55,645.25,677.8,375.2,"65,51,864","4,22,76,10,818.60","1,34,297"
2023-11-09,EQ,644,653.65,642.7,642.55,648.5,649.35,650.01,677.8,375.2,"1,01,55,047","6,60,08,44,432.30","1,66,691"
2023-11-10,EQ,649.35,652.95,644,649.35,651.55,651.05,648.99,677.8,375.2,"64,25,792","4,17,02,91,613.50","1,27,973"
2023-11-12,EQ,657.95,657.95,652.4,651.05,653.4,653.55,654.18,677.8,375.2,"22,45,583","1,46,90,21,511.90","89,340"
2023-11-13,EQ,653,654,649.3,653.55,653.5,653.25,651.93,677.8,375.2,"32,79,829","2,13,82,22,126.85","1,09,399"
2023-11-15,EQ,660,673.5,656.55,653.25,671.5,671.55,664.2,677.8,375.2,"1,13,24,434","7,52,16,55,337.35","2,27,546"
2023-11-16,EQ,674,685.5,670.9,671.55,679.9,680.4,680.37,685.5,375.2,"1,75,01,373","11,90,73,77,470.20","3,43,618"
2023-11-17,EQ,682.5,687.65,679.6,680.4,681.25,681.55,684.01,687.65,375.2,"95,63,220","6,54,13,72,582.10","2,02,852"
2023-11-17,EQ,682.5,687.65,679.6,680.4,681.25,681.55,684.01,687.65,375.2,"95,63,220","6,54,13,72,582.10","2,02,852"
2023-11-20,EQ,682,686.75,670.7,681.55,675,674.3,677.12,687.65,375.2,"83,24,354","5,63,65,87,207.80","1,98,837"
2023-11-21,EQ,677,683.3,675,674.3,681,681.7,679.23,687.65,375.2,"72,91,057","4,95,22,72,141.25","1,79,804"
2023-11-22,EQ,683.95,687.35,676.05,681.7,681.75,681.2,681.31,687.65,375.2,"92,79,642","6,32,23,02,825.10","2,49,519"
2023-11-23,EQ,683.2,685.9,677.05,681.2,680.4,679.95,680.52,687.65,375.2,"58,85,370","4,00,50,97,852.40","1,56,976"
2023-11-24,EQ,681.4,681.95,671.25,679.95,673.5,673.7,674.64,687.65,375.2,"69,51,690","4,68,98,91,526.80","1,62,861"
2023-11-28,EQ,677.45,699.45,674.25,673.7,698,697.5,690.87,699.45,375.2,"1,60,15,860","11,06,48,87,990.05","2,88,718"
2023-11-29,EQ,702.75,714.4,694.35,697.5,711.5,712.35,705.36,714.4,375.2,"1,61,22,864","11,37,24,33,940.25","2,79,258"
2023-11-30,EQ,716.3,717.25,697,712.35,707,706.4,705.84,717.25,375.2,"2,42,75,245","17,13,45,00,655.90","3,92,595"
2023-12-01,EQ,708,711,703,706.4,703.95,705.45,705.97,717.25,375.2,"1,05,65,415","7,45,89,12,379.35","2,20,179"
2023-12-04,EQ,716,717,704.8,705.45,706.1,705.6,707.35,717.25,375.2,"93,48,036","6,61,23,33,178.00","2,07,134"
2023-12-05,EQ,705.9,714.9,705,705.6,708.55,708.95,709.54,717.25,375.2,"96,01,509","6,81,26,27,274.95","1,95,242"
2023-12-06,EQ,709.05,724.8,709,708.95,722.5,722.45,715.64,724.8,375.2,"1,21,48,825","8,69,42,26,516.95","2,45,889"
2023-12-07,EQ,725,727.5,716,722.45,721.75,721.95,722.07,727.5,375.2,"1,04,51,801","7,54,69,44,469.05","1,97,003"
2023-12-08,EQ,722.05,727.6,707.5,721.95,714.5,714.55,717.12,727.6,375.2,"85,57,203","6,13,65,38,608.15","2,29,134"
2023-12-11,EQ,717.8,726.5,716.55,714.55,720.75,720.8,721.13,727.6,375.2,"64,03,209","4,61,75,37,214.85","1,36,631"
2023-12-12,EQ,724.8,724.8,713,720.8,716,715.4,718.41,727.6,375.2,"64,61,539","4,64,20,62,987.95","1,72,429"
2023-12-13,EQ,716,721.45,713.5,715.4,720.5,720.3,718.31,727.6,375.2,"58,07,736","4,17,17,49,157.40","1,52,801"
2023-12-14,EQ,724,724.7,718.6,720.3,719.95,719.75,720.82,727.6,375.2,"67,32,352","4,85,28,07,881.05","1,55,479"
2023-12-15,EQ,723.9,734,721.25,719.75,732.2,732.4,729.16,734,375.2,"1,20,82,079","8,80,97,30,061.50","2,20,965"
2023-12-18,EQ,732.9,734.75,728.1,732.4,730.15,730.8,731.89,734.75,375.2,"54,50,397","3,98,90,96,171.75","1,83,288"
2023-12-19,EQ,732.6,732.6,726,730.8,730,728.95,729.07,734.75,375.2,"45,11,101","3,28,89,05,953.10","1,53,400"
2023-12-20,EQ,730.95,733,703.05,728.95,705.95,705.25,717.08,734.75,375.2,"81,07,602","5,81,38,26,453.40","2,08,549"
2023-12-21,EQ,703,711.9,696.25,705.25,710,708.85,707.01,734.75,375.2,"77,02,232","5,44,55,51,052.70","2,08,027"
2023-12-22,EQ,716.8,731,712,708.85,725,724.7,724.5,734.75,375.2,"1,20,62,238","8,73,91,00,445.30","2,88,650"
2023-12-26,EQ,727.4,727.5,716.6,724.7,720,719.55,721.73,734.75,375.2,"72,29,143","5,21,75,10,087.80","1,95,383"
2023-12-27,EQ,728,741.85,725.15,719.55,740.3,740.9,735.95,741.85,375.2,"1,50,52,800","11,07,81,42,060.15","2,88,698"
2023-12-28,EQ,742.65,757.95,739.05,740.9,754.85,753.9,748.29,757.95,375.2,"1,49,06,199","11,15,42,32,289.65","2,43,381"
2023-12-29,EQ,755,802.9,754,753.9,779.4,779.95,785.47,802.9,375.2,"4,11,70,191","32,33,78,28,533.80","5,93,211"
2024-01-01,EQ,785,798.7,781.05,779.95,792,790.6,791.96,802.9,381.0,"1,25,70,717","9,95,54,54,953.90","2,80,616"
2024-01-02,EQ,800.5,804,779,790.6,786,784.4,787.89,804,381.0,"1,37,91,090","10,86,58,94,988.45","2,92,570"
2024-01-03,EQ,786.05,790,776.25,784.4,782.6,781.45,782.06,804,381.0,"85,59,060","6,69,37,35,336.40","2,35,425"
2024-01-04,EQ,798,801.8,791.3,781.45,795.7,795.75,796.06,804,381.0,"1,42,98,444","11,38,24,14,604.35","3,11,507"
2024-01-05,EQ,799,805.9,787.1,795.75,792,790.95,795.04,805.9,381.0,"1,10,91,198","8,81,79,15,485.35","2,67,335"
2024-01-08,EQ,798.4,800.35,787.5,790.95,789.85,789.1,793.09,805.9,385.0,"76,68,471","6,08,17,79,068.55","2,26,261"
2024-01-09,EQ,799.95,809.2,793.15,789.1,801,799.8,802.08,809.2,385.0,"1,28,72,757","10,32,49,52,552.85","2,64,264"
2024-01-10,EQ,800,811,792.65,799.8,808.95,808.45,803.37,811,385.0,"99,80,044","8,01,77,07,344.25","1,82,023"
2024-01-11,EQ,813.5,817.5,808.45,808.45,815.25,815.65,813.62,817.5,385.0,"1,10,75,167","9,01,09,80,254.80","2,66,604"
2024-01-12,EQ,818.15,818.55,809.15,815.65,817.45,816.45,815.16,818.55,385.0,"76,64,094","6,24,74,47,301.25","1,53,071"
2024-01-15,EQ,820,820.4,810.3,816.45,813.2,812.45,814.14,820.4,400.1,"48,35,856","3,93,70,66,936.90","1,97,513"
2024-01-16,EQ,812.45,827,812.45,812.45,817.65,818.85,821.11,827,400.1,"1,01,59,066","8,34,16,81,993.50","2,21,497"
